step,type,origin_account,destination_account,amount,oldbalanceOrg,newbalanceOrig,oldbalancedest,newbalancedest,isFraud,isFlaggedFraud
15,CASH_IN,74063515,31622203,90835.63755219852,90010.38611077843,180846.02366297692,16890.982704551207,107726.62025674972,0,0
516,DEBIT,84605002,39717513,60461.36528472163,67563.40866431281,128024.77394903444,35645.37488042158,96106.74016514322,0,0
191,PAYMENT,88943450,15756755,119708.72046210073,77619.74706883144,17765.38683778108,35257.87403313146,154966.5944952322,1,0
168,PAYMENT,30876443,48060891,55748.52230668836,48458.66584009331,104207.18814678169,194763.09063481906,250511.61294150742,0,0
521,DEBIT,64327515,19866280,97833.297459648,184898.85655481057,282732.1540144586,223813.463779627,321646.761239275,0,0
621,PAYMENT,36027285,83322190,77319.03749777842,104348.64515818292,181667.6826559613,175010.62952914787,252329.6670269263,0,0
137,DEBIT,27718727,74667146,10635.52782019166,2681.890774424622,13317.418594616282,288651.7645423626,299287.29236255423,0,0
154,PAYMENT,20001163,93484877,77845.05639407218,3889.2516839093214,81734.3080779815,112461.17385711122,190306.23025118338,0,0
388,CASH_IN,13653627,36978518,17062.099509333606,194592.3269904084,211654.426499742,85713.62588455822,102775.72539389183,0,0
209,PAYMENT,16306918,21807785,44740.581395072506,44290.178274649006,89030.7596697215,260579.7384568381,305320.3198519106,0,0
272,TRANSFER,74670347,74187537,21053.86262093166,161121.65776286295,140067.79514193127,67078.75155583578,88132.61417676744,0,0
143,DEBIT,46445358,15751022,68961.41072266764,11655.060312114896,80616.47103478253,288966.7618321834,357928.17255485104,0,0
611,CASH_OUT,16820134,95022178,61116.31239505824,184232.54733890985,153674.3911413807,3646.3424069449025,64762.65480200314,1,0
889,CASH_OUT,20445977,57015942,76916.78563712796,174883.40073333567,136425.00791477168,290963.6480122917,367880.4336494197,1,1
820,DEBIT,48331728,59721855,8210.254013406682,114218.63248690292,122428.8865003096,12947.973585172835,21158.227598579517,0,0
69,CASH_IN,91162378,29962657,29856.324876515577,1799.7314566511543,31656.056333166733,267342.93410942133,297199.25898593693,0,0
247,PAYMENT,29710732,60888598,67239.46217464011,51562.17480466751,118801.63697930764,158310.33272588995,225549.79490053008,0,0
261,CASH_IN,50731584,21550322,32882.72515416945,81364.529479693,114247.25463386244,297889.4388357901,330772.1639899595,0,0
788,CASH_OUT,76601722,51013132,27818.435633704805,92012.82334951236,64194.38771580755,22138.96942061966,49957.40505432447,0,0
79,DEBIT,29255312,82010415,18451.67470652065,59535.7517124744,77987.42641899505,166156.28532039624,184607.9600269169,0,0
658,DEBIT,99189510,37540953,49756.66752317461,6589.573649105995,56346.24117228061,290790.7606857297,340547.4282089043,0,0
623,CASH_IN,66524002,66175361,27602.123327437184,118025.48118530842,145627.6045127456,156929.35325104464,184531.47657848182,0,0
770,CASH_IN,78359245,36971181,73103.72481045692,104830.93353895118,177934.6583494081,188819.59144057875,261923.31625103566,0,0
605,PAYMENT,22278306,22041021,7671.47397520035,56600.12708581554,64271.60106101589,208724.60669538516,216396.0806705855,0,0
525,TRANSFER,36280999,93082473,66406.66298080064,7595.193513921306,0.0,136362.31943033196,202768.9824111326,0,0
772,TRANSFER,60971824,68319865,175295.96912876752,198918.837444388,111270.85288000424,188267.42402521902,363563.39315398654,1,0
938,PAYMENT,70917617,64230613,48933.0333125498,96397.23736528118,145330.27067783097,175294.29357693007,224227.32688947988,0,0
621,TRANSFER,12096398,17872764,28616.131303905742,151200.84835481542,122584.71705090968,270347.4031472967,298963.53445120243,0,0
330,CASH_OUT,38345123,38558846,72279.63991431946,90462.8070102671,18183.167095947647,13633.91410243736,85913.55401675683,0,0
189,TRANSFER,40463365,23994104,131818.5043088738,8634.058172588288,-57275.193981848606,84288.9568776691,216107.46118654287,1,1
95,PAYMENT,80859943,36544031,91708.50717918662,61920.14901710001,153628.65619628664,285123.4452229676,376831.9524021542,0,0
617,TRANSFER,79505150,63687877,58346.78725225767,64022.02820118024,5675.240948922568,267079.1351672749,325425.9224195326,0,0
8,DEBIT,45002900,30780334,46266.40422266527,167670.58080980318,213936.98503246845,136697.0258357139,182963.43005837916,0,0
67,CASH_IN,64680001,19793205,148089.70400256803,130845.99559997488,56801.14359869086,186039.779340461,334129.48334302905,1,0
496,CASH_OUT,99866630,64496590,68335.80299914672,55085.98072789457,0.0,83214.3548943398,151550.15789348652,0,0
191,DEBIT,27833503,53769078,18364.57578055112,193547.9909318172,211912.5667123684,56436.34791712839,74800.92369767951,0,0
366,DEBIT,41094018,61642820,82093.71216916389,64308.36647957427,146402.07864873816,139109.52148199466,221203.23365115855,0,0
768,PAYMENT,41707859,36592167,42894.15009557707,199646.80516574407,242540.9552613212,106005.66840781584,148899.81850339292,0,0
521,CASH_IN,60386364,88634170,71232.8164215659,199232.73863405263,163616.33042326968,175096.83355526163,246329.64997682755,1,0
990,CASH_IN,47206968,19942602,28186.91706614528,38242.10354934836,66429.02061549365,23320.39108949545,51507.30815564073,0,0
117,CASH_OUT,56634212,74567481,140197.5236504227,62548.22323768003,-7550.538587531315,292318.44229984994,432515.9659502726,1,0
267,PAYMENT,56992720,59185974,51925.50539059997,97208.83969693084,149134.34508753082,295863.22334388085,347788.7287344808,0,0
611,CASH_OUT,91932041,44523772,23444.66536688077,132820.1342295782,109375.46886269742,209448.51420592354,232893.1795728043,0,0
485,TRANSFER,54502192,92493920,12365.4130752836,105609.48980075984,93244.07672547625,160828.9099032361,173194.32297851972,0,0
509,DEBIT,19844914,23358250,12377.848152869936,193888.2938264513,206266.14197932128,92858.28488589832,105236.13303876825,0,0
298,CASH_OUT,88422616,69030233,58331.78695193827,144797.83284713828,86466.04589520002,244138.5059120846,302470.2928640229,0,0
909,DEBIT,51923999,98990630,73478.58129204936,42408.969876594885,115887.55116864423,205419.35176616377,278897.93305821315,0,0
164,PAYMENT,35909403,55750832,32160.085553745696,21019.510042727663,53179.59559647336,48785.08180346739,80945.16735721308,0,0
376,TRANSFER,13541780,26958424,164636.63318297174,137680.25814187134,55361.94155038547,273278.15534815274,437914.7885311245,1,1
653,PAYMENT,13070183,29957360,12731.216444831703,31690.4880361526,44421.7044809843,246761.1728769507,259492.3893217824,0,0
268,TRANSFER,39208005,67809790,91470.30908810234,157535.36806715082,66065.05897904848,284939.9739875772,376410.28307567956,0,0
549,TRANSFER,12680144,65808134,89460.45707503118,62207.3334520674,17477.104914551805,217715.852516508,307176.3095915392,1,0
74,DEBIT,61201036,14505192,45362.74523342132,65378.6526111213,110741.39784454263,184024.55878073696,229387.3040141583,0,0
508,PAYMENT,30097986,28940487,3814.5373392259903,2159.6784779023938,5974.2158171283845,125472.91088718566,129287.44822641165,0,0
73,PAYMENT,52237885,35554701,72866.41586146674,140202.25341900814,213068.6692804749,279818.545006204,352684.9608676707,0,0
308,CASH_OUT,80696501,70206082,52811.52741239857,22653.95061293716,0.0,259819.1668501225,312630.6942625211,0,0
199,PAYMENT,34608876,14789184,156394.5705376498,154576.11549270363,76378.83022387873,13565.601031856822,169960.1715695066,1,0
130,CASH_OUT,78377942,26272042,11016.275280503907,98373.56438344136,87357.28910293746,7910.092349175601,18926.36762967951,0,0
758,CASH_IN,66052842,95170175,38344.95248456353,156855.96299091383,195200.9154754773,112939.01006341488,151283.96254797842,0,0
824,CASH_IN,96106492,30168700,120817.51163498612,116785.30783954826,56376.55202205519,243165.99923454988,363983.51086953597,1,0
572,CASH_IN,99365866,93311732,86530.80297451044,16486.65440379815,103017.4573783086,296182.83879448334,382713.6417689938,0,0
791,PAYMENT,75615575,92614233,60288.609575759685,153130.46734103662,213419.0769167963,45125.06733105845,105413.67690681815,0,0
615,PAYMENT,70013131,96666767,72756.36735874196,13959.896978949948,86716.26433769191,178239.21460564053,250995.5819643825,0,0
808,CASH_OUT,85151415,36651677,11524.427182413006,95740.34411386643,84215.91693145344,114267.25698930645,125791.68417171946,0,0
832,TRANSFER,13143866,45539483,58816.72528613081,34469.84282899266,0.0,290974.319344381,349791.0446305118,0,0
487,CASH_OUT,14481732,19952081,66699.9006916833,150467.035595577,83767.1349038937,252635.6769407126,319335.5776323959,0,0
853,CASH_IN,19180423,22710194,150649.3191695474,182318.2455612253,106993.5859764516,251498.61141334136,402147.9305828888,1,0
151,CASH_OUT,44090831,81286163,88016.67174369679,110825.23267165486,22808.560927958068,140607.9479384911,228624.61968218788,0,0
669,TRANSFER,59312588,76048724,19507.723784726764,105429.4588598361,85921.73507510933,124445.85070129955,143953.5744860263,0,0
206,PAYMENT,15037187,79158809,31354.60121104657,152792.63926512358,184147.2404761701,82022.12157921187,113376.72279025844,0,0
986,CASH_OUT,30483321,54131676,62059.479133875626,1015.762595145442,0.0,16912.648995278134,78972.12812915376,0,0
179,CASH_IN,28174318,29036790,63838.62301242177,183551.72852703213,247390.3515394539,259416.71287651596,323255.3358889377,0,0
197,CASH_IN,33994466,45866649,69941.48025132685,39489.76341822634,109431.2436695532,243870.30273902326,313811.7829903501,0,0
735,PAYMENT,32769113,57422239,11210.051189689886,196823.77676524743,208033.82795493733,299915.30198583915,311125.35317552905,0,0
89,CASH_OUT,65742445,93379117,84947.94834855625,147250.78959209245,62302.8412435362,298991.05112217163,383938.99947072787,0,0
799,TRANSFER,84392516,43495192,53289.38475700315,154850.2295401342,101560.84478313103,166629.51168078824,219918.8964377914,0,0
434,PAYMENT,49689331,19021371,47137.466192565786,131240.5960747213,178378.0622672871,230696.22455415316,277833.69074671896,0,0
788,CASH_OUT,31054265,22380118,98109.95147510582,94332.63655703206,0.0,283429.7189647284,381539.67043983424,0,0
748,DEBIT,74138477,14385475,74040.42591113257,114325.5386722331,188365.96458336565,254894.21720322344,328934.643114356,0,0
183,CASH_IN,77194011,11118887,11809.422601671293,9280.577203025132,21089.999804696425,74204.4305229593,86013.8531246306,0,0
209,TRANSFER,20751335,76961045,75656.3513309518,124791.90188640286,49135.55055545106,135163.24059302805,210819.59192397987,0,0
493,TRANSFER,28286701,45817172,9533.94090794722,125219.62039740937,115685.67948946213,38747.82454544849,48281.76545339571,0,0
130,TRANSFER,81300427,12278629,2756.781545673356,178240.15948036188,175483.37793468853,286215.30817761674,288972.0897232901,0,0
665,CASH_IN,87143518,19771952,40368.553268037016,101131.27148604389,141499.8247540809,181852.390335264,222220.943603301,0,0
13,CASH_OUT,94122928,93463099,99357.88150019367,15428.8748172122,0.0,68592.84165103882,167950.7231512325,0,0
634,PAYMENT,90400173,92609887,17496.644780124316,61239.18409641624,78735.82887654056,201510.205321757,219006.8501018813,0,0
871,CASH_OUT,26472273,96979632,67267.70790924373,131125.8824228635,63858.17451361977,185438.47213736875,252706.18004661248,0,0
732,PAYMENT,84887406,61844074,17347.872659949873,47851.77255029278,65199.645210242656,107448.81540985215,124796.68806980202,0,0
106,TRANSFER,53973786,65286813,87481.43152482164,56105.56437108019,12364.848608669368,34067.27765988871,121548.70918471034,1,0
375,CASH_OUT,22469223,75563950,109453.42579512123,164093.80327217068,109367.09037461008,201471.95867783987,310925.3844729611,1,0
582,TRANSFER,34513288,56926352,68000.37129183674,116863.9463525418,48863.57506070506,156092.31027113798,224092.6815629747,0,0
707,DEBIT,72904093,98898678,20295.28885966432,101705.4863547145,122000.77521437882,231695.5175206918,251990.8063803561,0,0
698,TRANSFER,60483289,17149066,74565.37696872499,63690.39336116087,0.0,156049.05033359802,230614.427302323,0,0
99,TRANSFER,52193557,13931761,92954.91018307378,146185.60718660668,99708.1520950698,255654.45009556203,348609.3602786358,1,0
594,PAYMENT,33063125,30512392,66568.39355758972,57543.68689800586,124112.08045559558,165572.05163234565,232140.4451899354,0,0
587,DEBIT,92579905,56607193,49353.06500730704,147412.70352883503,196765.76853614207,168281.39146061588,217634.45646792292,0,0
886,TRANSFER,74917713,81868778,92318.1671220403,14020.2960534884,0.0,262996.0807975035,355314.2479195438,0,0
852,TRANSFER,74055320,24604384,1595.0257047653113,172908.2683164167,171313.2426116514,121044.85986371912,122639.88556848443,0,0
192,DEBIT,41328906,51886947,72995.05269338925,99913.29267518656,172908.34536857583,40204.56853519222,113199.62122858147,0,0
325,DEBIT,87657758,65731864,88875.76421621315,87701.603339794,176577.36755600717,8634.802894001692,97510.56711021485,0,0
979,CASH_OUT,85471993,67566057,6176.841616259536,122204.6823083849,116027.84069212536,226541.1767020857,232718.01831834525,0,0
726,PAYMENT,65495594,42074619,45011.91639987166,124838.41457925408,169850.33097912575,186092.8654060394,231104.78180591107,0,0
827,DEBIT,35905914,32206572,20479.89820046039,26407.03537799911,46886.9335784595,211223.93042976706,231703.82863022745,0,0
956,DEBIT,30985502,70971978,56656.15137712713,151246.71796324264,207902.86934036977,63889.24845267322,120545.39982980036,0,0
467,CASH_IN,48393247,60520867,64957.800430780015,55185.65959001258,120143.4600207926,40911.44267603093,105869.24310681094,0,0
894,DEBIT,39368940,31352547,30269.292061046213,180992.3760339828,211261.668095029,4363.399700364578,34632.691761410795,0,0
367,PAYMENT,96586821,69440958,46003.5671511133,163570.1326829665,209573.6998340798,105176.2676419791,151179.8347930924,0,0
318,TRANSFER,35441458,32014763,27941.155132803186,69253.2083069497,41312.05317414652,176975.30605638993,204916.46118919313,0,0
144,TRANSFER,87454588,54512625,107871.8782638934,161547.8586401429,107611.91950819618,117673.2135299197,225545.0917938131,1,0
384,TRANSFER,32561372,97287370,15962.400269275471,71278.09985998084,55315.69959070536,131242.47660711873,147204.8768763942,0,0
216,TRANSFER,40216938,38676683,92452.54488256545,20189.536327208123,-26036.7361140746,271247.60834812454,363700.15323069,1,1
361,CASH_IN,45525887,20937700,1010.9409518080516,192377.6477451416,193388.58869694965,104476.6401069901,105487.58105879815,0,0
324,DEBIT,49791215,66353484,88242.09455251442,130520.403043088,218762.4975956024,154196.84674794323,242438.94130045763,0,0
15,TRANSFER,17647278,51400710,57172.17104619036,91219.90533251832,34047.73428632798,235095.90382234292,292268.0748685333,0,0
217,CASH_OUT,19019263,43342663,33172.46783925998,79554.67030620793,46382.20246694795,118962.83469638105,152135.30253564104,0,0
492,TRANSFER,84070220,50579063,72308.48197477838,64941.0668516528,0.0,186626.01006836205,258934.49204314043,0,0
951,DEBIT,80911843,37900303,50780.1376647478,196289.51908582583,247069.6567505737,258709.11262402355,309489.25028877135,0,0
547,TRANSFER,61234147,53961377,94409.57610688788,26949.45302618148,-20255.33502726246,284856.1870972926,379265.7632041805,1,0
183,CASH_IN,43457243,17468721,11023.126869067455,62961.01178411366,73984.13865318111,44122.04427871138,55145.171147778834,0,0
270,PAYMENT,82706133,40370635,146826.7228218049,97099.5280565327,23686.16664563025,277976.2875484483,424803.01037025324,1,0
945,PAYMENT,59408019,58311787,24114.02394221509,95599.90901086228,119713.93295307735,147634.88792386145,171748.91186607652,0,0
467,DEBIT,16980083,83029782,1579.433600572002,94273.29688156868,95852.73048214069,77473.31648968751,79052.7500902595,0,0
870,PAYMENT,56065942,68275631,36016.362081903506,35156.763166076365,71173.12524797987,137740.7268714784,173757.0889533819,0,0
612,PAYMENT,43146113,95783127,118646.84240503104,28986.50542190011,-30336.91578061541,294009.7725856431,412656.61499067413,1,0
519,CASH_OUT,79924832,50801644,25690.435472141267,50953.51726572401,25263.081793582744,147785.4281978609,173475.86367000215,0,0
542,DEBIT,65451640,19220840,9260.736952097614,182905.2307604112,192165.96771250883,98625.48308625247,107886.22003835009,0,0
467,DEBIT,33890796,17635232,10103.153139384322,22610.593566902025,32713.746706286347,190020.25629501772,200123.40943440204,0,0
305,PAYMENT,15179507,57817803,19909.139328574674,151485.02067466496,171394.16000323964,72043.68563345792,91952.8249620326,0,0
985,PAYMENT,39903147,19443735,99984.92595619516,151509.67862667426,251494.60458286945,22758.998432599175,122743.92438879434,0,0
144,PAYMENT,22130667,57330144,228.39244429630472,161954.08077945246,162182.47322374876,38663.916573194765,38892.30901749107,0,0
111,CASH_IN,31073346,47661553,63870.876885679325,177323.0977978711,241193.9746835504,38413.75168733173,102284.62857301105,0,0
232,TRANSFER,44932136,92956490,14132.95736567547,52607.235507786056,38474.27814211059,45570.808053688306,59703.76541936377,0,0
691,CASH_IN,17869570,99021954,92063.60738971048,44911.89385377927,136975.50124348974,41648.15179482304,133711.75918453353,0,0
584,DEBIT,63604746,13110121,9372.353004429588,93101.13330549594,102473.48630992552,192262.42344096437,201634.77644539395,0,0
722,CASH_OUT,13441216,57942507,95506.7680807524,53017.833750407226,0.0,54564.02531974345,150070.79340049584,0,0
732,TRANSFER,48818954,95997820,61096.52948447296,146861.9977966215,85765.46831214853,103700.18499715895,164796.7144816319,0,0
592,CASH_OUT,98009504,33291087,139494.57985357117,127187.91534828673,57440.62542150114,269036.52297180356,408531.1028253747,1,0
500,DEBIT,52821023,32825168,89401.77971970144,174997.5376105303,264399.3173302318,142188.49207886172,231590.27179856316,0,0
595,DEBIT,99115200,91146929,52175.96301867816,16547.660697414314,68723.62371609246,200267.32155630816,252443.28457498632,0,0
554,CASH_OUT,51594584,23775693,26274.34683569515,183016.6666716149,156742.3198359198,51695.96136048895,77970.30819618411,0,0
273,CASH_OUT,68882085,53726061,76730.24495978786,58669.72533401791,0.0,57686.705642601235,134416.9506023891,0,0
703,CASH_OUT,88481821,69021582,92667.28873314812,98138.8691853968,5471.580452248672,12260.584879943659,104927.87361309178,0,0
173,DEBIT,60654700,86346520,137583.47350580728,87722.28718792874,18930.5504350251,50680.51892164937,188263.99242745666,1,1
973,PAYMENT,31284692,55249834,156563.707458017,152062.3302208848,73780.4764918763,83577.10170958759,240140.80916760457,1,0
7,CASH_OUT,79039374,20300883,78896.62294225332,84066.66188636851,5170.038944115193,53103.145283024045,131999.76822527737,0,0
155,TRANSFER,42246563,67393369,155804.4036345023,188710.62912988188,110808.42731263074,26610.760127116682,182415.16376161898,1,0
522,DEBIT,81320065,84007291,149268.60707217816,180506.7765277151,105872.472991626,36190.76133018024,185459.3684023584,1,0
546,CASH_IN,36959637,14301277,69254.47613599169,174432.2303939013,243686.70652989292,138233.63040981774,207488.10654580942,0,0
548,CASH_IN,46016383,82953643,24360.398606564635,14251.66652964558,38612.06513621021,61900.11552173775,86260.51412830238,0,0
921,TRANSFER,71712256,16455798,93166.60838340432,170851.6123107879,77685.00392738359,109280.95831442263,202447.56669782696,0,0
518,PAYMENT,45059015,99321679,106045.19781390864,156327.0890886421,103304.49018168778,151025.18125645706,257070.37907036569,1,0
920,CASH_OUT,66528424,92954057,156915.7690275357,20702.5894012262,-57755.29511254165,207118.44858880958,364034.21761634527,1,0
914,DEBIT,38669733,95450576,52024.25882631132,21482.86508724437,73507.1239135557,11793.64195232968,63817.900778641,0,0
215,CASH_OUT,62466660,70907115,56578.54518682943,20232.762303508232,0.0,239823.11967271278,296401.6648595422,0,0
134,DEBIT,98080024,42500682,1540.905556824274,2266.518640897508,3807.4241977217816,188370.11684727232,189911.02240409658,0,0
285,CASH_IN,78326259,40178524,78059.46685483579,109726.86103891672,187786.3278937525,24527.709584661574,102587.17643949736,0,0
126,CASH_OUT,18743636,93589223,36167.1157693547,194678.85828720863,158511.74251785397,262073.58723203317,298240.7030013879,0,0
921,TRANSFER,77310918,90777739,40647.78991480376,87736.94057995871,47089.15066515495,276261.72015954397,316909.5100743477,0,0
439,PAYMENT,81442666,61119449,80938.86074825021,108151.50037747128,189090.36112572148,18323.387956459126,99262.24870470935,0,0
849,TRANSFER,61377200,26766254,37934.54633883718,193593.95935399111,155659.41301515393,83063.29444416112,120997.8407829983,0,0
686,PAYMENT,54354901,26196920,4732.015400710535,51036.445754846136,55768.46115555667,241860.3839379184,246592.39933862895,0,0
152,CASH_OUT,74954270,64493417,17652.212649330326,171694.05051965258,154041.83787032226,224477.9071150975,242130.11976442783,0,0
331,CASH_OUT,24492140,28305703,118446.186748726,109278.09344234722,50055.00006798422,55356.305806913195,173802.49255563918,1,0
538,PAYMENT,51979846,74868576,7049.832186627391,113895.30293260216,120945.13511922954,62804.79700101309,69854.62918764047,0,0
383,CASH_IN,98175202,70061436,35499.57078479194,68634.77144145672,104134.34222624866,111141.63083741459,146641.20162220654,0,0
115,DEBIT,41726334,38928528,50322.884913463946,112316.87219338164,162639.75710684556,145356.8955573064,195679.78047077032,0,0
894,TRANSFER,49407648,98850559,49333.14992558262,14628.501895656787,0.0,185476.43145908878,234809.5813846714,0,0
482,TRANSFER,71299638,32967024,136412.13185217406,152928.71452282244,84722.64859673541,110674.09187093172,247086.2237231058,1,0
284,TRANSFER,24439760,16245126,50121.26151843446,56937.552308854334,6816.290790419873,138760.41483994437,188881.67635837884,0,0
899,CASH_OUT,94549432,28796689,38383.40807316115,177521.665898791,139138.25782562984,224241.28144012697,262624.6895132881,0,0
75,TRANSFER,24119453,14558556,97208.21275410095,73570.13892149169,0.0,11004.96086717937,108213.17362128032,0,0
166,DEBIT,74926163,50022275,15924.316808543044,28564.82209737652,44489.138905919564,75731.08330320622,91655.40011174927,0,0
189,DEBIT,27964023,23328195,35421.8781339819,139176.314873697,174598.1930076789,214004.87576536572,249426.75389934762,0,0
78,PAYMENT,39547950,44235566,41953.95369413108,32915.62894270057,74869.58263683165,268562.0513061598,310516.0050002909,0,0
947,CASH_OUT,12629397,19966070,39075.44677472387,150736.1031085981,111660.65633387424,153503.23263469985,192578.67940942373,0,0
602,DEBIT,48777534,62301875,51221.93722913527,193622.4472812233,168011.4786666557,159634.0455795947,210855.98280872998,1,0
688,CASH_IN,89276062,61566562,21559.130626201404,155910.57375905235,177469.70438525375,32151.603401932814,53710.73402813422,0,0
21,CASH_OUT,44368097,38395922,22114.944565871043,4489.849686264935,0.0,134223.71004703638,156338.6546129074,0,0
566,CASH_OUT,39869210,20111176,72923.80274060031,119977.15761055496,47053.35486995464,159785.17993650696,232708.98267710727,0,0
184,DEBIT,41780124,83146463,109435.32868059551,139082.13419394486,84364.4698536471,72741.1510904189,182176.47977101442,1,0
871,CASH_IN,23383320,80988953,41521.41604897047,165091.66515925704,206613.0812082275,80772.96928481429,122294.38533378475,0,0
222,PAYMENT,69741406,69577298,16928.61313720841,11200.461787800032,28129.07492500844,113185.2489313868,130113.8620685952,0,0
827,DEBIT,45243167,90680262,18760.84701898754,96021.56559045726,114782.4126094448,6021.359333317911,24782.206352305453,0,0
328,CASH_IN,35304041,62446701,1065.0581652218957,107074.17452767889,108139.23269290075,96623.74967495349,97688.80784017539,0,0
179,CASH_OUT,12274919,15391258,9151.712623482306,33824.972528835606,24673.259905353298,63434.402098963394,72586.1147224457,0,0
788,CASH_IN,77248071,22167606,55688.3010820772,64489.96194212993,120178.26302420712,98249.20565337439,153937.50673545158,0,0
112,CASH_OUT,82771798,86698263,89188.3942695409,88044.34525123304,0.0,35928.63954577537,125117.03381531627,0,0
736,DEBIT,89660290,39058040,28723.60486540444,166641.9375915603,195365.5424569648,267158.18422196846,295881.7890873729,0,0
726,DEBIT,57737459,36375696,32781.445117353855,185881.5132140414,218662.95833139523,178077.7360662146,210859.18118356843,0,0
59,TRANSFER,50583210,79814594,157132.31552859707,125684.56578353458,47118.40801923604,203730.69574334688,360863.0112719439,1,0
327,TRANSFER,75762328,22031468,38869.20825125421,78989.03720429243,40119.828953038224,236751.37158220148,275620.5798334557,0,0
905,TRANSFER,96232385,77171036,142432.6094441209,50806.20355979719,-20410.101162263258,149532.65967871717,291965.26912283804,1,0
621,DEBIT,98132234,86878504,91760.8936192274,196427.0368872301,288187.93050645746,26076.086426227106,117836.9800454545,0,0
897,PAYMENT,11200339,60376191,67314.40369897163,196603.9996152717,263918.4033142433,161131.96254556434,228446.36624453595,0,0
669,DEBIT,78750346,94448727,99074.97345122795,184995.38964700696,284070.3630982349,176052.33540626374,275127.3088574917,0,0
191,CASH_IN,73745900,26066124,199924.45256280823,157133.82997556383,57171.60369415971,223631.842255299,423556.2948181073,1,1
200,DEBIT,21407473,42536296,47304.32946387828,65155.90874912365,112460.23821300193,129497.86386890382,176802.1933327821,0,0
312,DEBIT,16595772,80103749,51973.30626472618,163400.09669952613,215373.4029642523,38274.09083866913,90247.39710339531,0,0
708,CASH_OUT,76033869,71770152,19065.69889125421,81758.60345423452,62692.9045629803,85132.77173961734,104198.47063087155,0,0
35,CASH_OUT,61742204,10956338,46209.31389052716,65354.61963100904,19145.30574048188,108924.68891959052,155134.00281011767,0,0
379,CASH_OUT,85441919,67920321,90303.75707054624,148973.07169325592,58669.31462270967,193775.17239948036,284078.92947002663,0,0
387,DEBIT,11072139,44643736,5094.833829345755,15930.785524084578,21025.61935343033,171233.49140067358,176328.32523001934,0,0
758,PAYMENT,26112361,59789043,65955.22495778656,9712.544659132338,-23265.06781976094,106829.01776935387,172784.24272714043,1,1
237,CASH_IN,70516040,29185765,34101.37068624455,89590.73943623713,123692.11012248168,295954.57463789394,330055.9453241385,0,0
616,CASH_IN,60560012,83751926,89952.28138198002,89127.76016443237,179080.0415464124,181732.44580706613,271684.72718904616,0,0
519,PAYMENT,42273904,82051320,94088.58183508505,179128.830612767,273217.412447852,71168.03752079835,165256.6193558834,0,0
283,PAYMENT,89065703,93290183,137884.6405029135,25230.61925756336,-43711.700993893406,30534.74178612112,168419.38228903463,1,0
1,CASH_IN,42318855,66869789,106286.96128910757,24656.78549048256,-28486.69515407121,45857.741755299605,152144.7030444072,1,1
731,TRANSFER,32998760,33795885,45280.90622749692,29490.52009498023,0.0,73787.31851535244,119068.22474284936,0,0
464,CASH_OUT,69361307,85046399,83555.66705212531,5947.252258920521,0.0,48204.4119778667,131760.07902999202,0,0
230,CASH_OUT,90717275,15956276,96161.65971574398,14346.347562981677,0.0,55970.10721539173,152131.7669311357,0,0
967,CASH_IN,81029858,60272672,77510.42921590853,131973.97336580782,209484.4025817164,85528.55060815412,163038.97982406267,0,0
172,PAYMENT,81355733,47533609,134394.88938010824,86316.86582350184,19119.421133447715,52012.07858842645,186406.96796853468,1,0
87,TRANSFER,32801617,30980364,60683.22165317547,152720.61341760273,92037.39176442726,269029.62738792755,329712.84904110304,0,0
553,CASH_IN,69325972,91760838,84948.4954593504,198519.5437163321,283468.03917568247,24070.12369849266,109018.61915784306,0,0
123,CASH_OUT,25175633,69723683,54124.96453947212,131806.93621980026,77681.97168032813,157353.4168710764,211478.38141054852,0,0
843,DEBIT,12332450,67593391,80387.95002601978,10091.114124024749,90479.06415004452,123119.04809689845,203506.99812291824,0,0
298,PAYMENT,87680477,67792211,50893.43666487283,20912.572950868303,71806.00961574113,294713.58507258195,345607.0217374548,0,0
885,DEBIT,82167168,64367614,6253.8030546426735,176200.81696294158,182454.62001758424,33611.670650415705,39865.47370505838,0,0
929,CASH_IN,58961857,89894632,38400.86142032648,105499.18891165232,143900.0503319788,119356.6797137225,157757.54113404898,0,0
690,CASH_OUT,57995205,19186761,44449.65135757316,164967.431879148,120517.78052157484,290841.12998261064,335290.7813401838,0,0
575,TRANSFER,40182676,79273892,14170.308326211854,171322.46724498522,157152.15891877338,259652.13776819408,273822.44609440595,0,0
484,DEBIT,81299439,70201275,10258.607955629388,185534.90829990385,195793.51625553324,245121.62128478396,255380.22924041335,0,0
165,TRANSFER,70812412,40359978,53551.14031619884,189965.8410972732,136414.7007810743,77370.84811348194,130921.98842968079,0,0
699,CASH_OUT,63500936,39066723,8523.512219242653,110965.15930066124,102441.6470814186,51266.276217019746,59789.7884362624,0,0
383,DEBIT,77811769,46214905,30301.48733732949,68204.03445120677,98505.52178853628,200592.9659773293,230894.45331465878,0,0
209,TRANSFER,31304093,74601394,51654.26727487043,192372.9748695997,166545.8412321645,278812.79673827573,330467.06401314616,1,0
739,TRANSFER,81937164,74347888,96443.5736350024,109481.28120024504,13037.707565242656,167028.86790417894,263472.44153918134,0,0
432,DEBIT,11899640,78603769,123954.3656781559,12850.544590922207,-49126.63824815574,171483.80684096995,295438.17251912586,1,0
